id,read1,read2,name,output,trim_low_abundance_kmers,dna,protein,ksizes,scaled
N6_B003528_S18,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N6_B003528_S18/N6_B003528_S18_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N6_B003528_S18/N6_B003528_S18_R2_001.fastq.gz,N6_B003528_S18,s3://olgabot-maca/lung_cancer/sourmash_v4/N6_B003528_S18.signature,True,true,true,"21,27,33,51",1000
N6_B003570_S102,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N6_B003570_S102/N6_B003570_S102_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N6_B003570_S102/N6_B003570_S102_R2_001.fastq.gz,N6_B003570_S102,s3://olgabot-maca/lung_cancer/sourmash_v4/N6_B003570_S102.signature,True,true,true,"21,27,33,51",1000
N6_B003573_S186,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N6_B003573_S186/N6_B003573_S186_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N6_B003573_S186/N6_B003573_S186_R2_001.fastq.gz,N6_B003573_S186,s3://olgabot-maca/lung_cancer/sourmash_v4/N6_B003573_S186.signature,True,true,true,"21,27,33,51",1000
N6_B003586_S6,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N6_B003586_S6/N6_B003586_S6_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N6_B003586_S6/N6_B003586_S6_R2_001.fastq.gz,N6_B003586_S6,s3://olgabot-maca/lung_cancer/sourmash_v4/N6_B003586_S6.signature,True,true,true,"21,27,33,51",1000
N6_B003588_S54,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N6_B003588_S54/N6_B003588_S54_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N6_B003588_S54/N6_B003588_S54_R2_001.fastq.gz,N6_B003588_S54,s3://olgabot-maca/lung_cancer/sourmash_v4/N6_B003588_S54.signature,True,true,true,"21,27,33,51",1000
N7_B000419_S43,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B000419_S43/N7_B000419_S43_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B000419_S43/N7_B000419_S43_R2_001.fastq.gz,N7_B000419_S43,s3://olgabot-maca/lung_cancer/sourmash_v4/N7_B000419_S43.signature,True,true,true,"21,27,33,51",1000
N7_B000420_S91,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B000420_S91/N7_B000420_S91_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B000420_S91/N7_B000420_S91_R2_001.fastq.gz,N7_B000420_S91,s3://olgabot-maca/lung_cancer/sourmash_v4/N7_B000420_S91.signature,True,true,true,"21,27,33,51",1000
N7_B002073_S175,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B002073_S175/N7_B002073_S175_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B002073_S175/N7_B002073_S175_R2_001.fastq.gz,N7_B002073_S175,s3://olgabot-maca/lung_cancer/sourmash_v4/N7_B002073_S175.signature,True,true,true,"21,27,33,51",1000
N7_B002078_S211,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B002078_S211/N7_B002078_S211_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B002078_S211/N7_B002078_S211_R2_001.fastq.gz,N7_B002078_S211,s3://olgabot-maca/lung_cancer/sourmash_v4/N7_B002078_S211.signature,True,true,true,"21,27,33,51",1000
N7_B002095_S127,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B002095_S127/N7_B002095_S127_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B002095_S127/N7_B002095_S127_R2_001.fastq.gz,N7_B002095_S127,s3://olgabot-maca/lung_cancer/sourmash_v4/N7_B002095_S127.signature,True,true,true,"21,27,33,51",1000
N7_B002097_S259,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B002097_S259/N7_B002097_S259_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B002097_S259/N7_B002097_S259_R2_001.fastq.gz,N7_B002097_S259,s3://olgabot-maca/lung_cancer/sourmash_v4/N7_B002097_S259.signature,True,true,true,"21,27,33,51",1000
N7_B003125_S271,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B003125_S271/N7_B003125_S271_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B003125_S271/N7_B003125_S271_R2_001.fastq.gz,N7_B003125_S271,s3://olgabot-maca/lung_cancer/sourmash_v4/N7_B003125_S271.signature,True,true,true,"21,27,33,51",1000
N7_B003511_S223,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B003511_S223/N7_B003511_S223_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B003511_S223/N7_B003511_S223_R2_001.fastq.gz,N7_B003511_S223,s3://olgabot-maca/lung_cancer/sourmash_v4/N7_B003511_S223.signature,True,true,true,"21,27,33,51",1000
N7_B003527_S139,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B003527_S139/N7_B003527_S139_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B003527_S139/N7_B003527_S139_R2_001.fastq.gz,N7_B003527_S139,s3://olgabot-maca/lung_cancer/sourmash_v4/N7_B003527_S139.signature,True,true,true,"21,27,33,51",1000
N7_B003528_S19,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B003528_S19/N7_B003528_S19_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B003528_S19/N7_B003528_S19_R2_001.fastq.gz,N7_B003528_S19,s3://olgabot-maca/lung_cancer/sourmash_v4/N7_B003528_S19.signature,True,true,true,"21,27,33,51",1000
N7_B003570_S103,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B003570_S103/N7_B003570_S103_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B003570_S103/N7_B003570_S103_R2_001.fastq.gz,N7_B003570_S103,s3://olgabot-maca/lung_cancer/sourmash_v4/N7_B003570_S103.signature,True,true,true,"21,27,33,51",1000
N7_B003573_S187,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B003573_S187/N7_B003573_S187_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B003573_S187/N7_B003573_S187_R2_001.fastq.gz,N7_B003573_S187,s3://olgabot-maca/lung_cancer/sourmash_v4/N7_B003573_S187.signature,True,true,true,"21,27,33,51",1000
N7_B003586_S7,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B003586_S7/N7_B003586_S7_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B003586_S7/N7_B003586_S7_R2_001.fastq.gz,N7_B003586_S7,s3://olgabot-maca/lung_cancer/sourmash_v4/N7_B003586_S7.signature,True,true,true,"21,27,33,51",1000
N7_B003588_S55,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B003588_S55/N7_B003588_S55_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N7_B003588_S55/N7_B003588_S55_R2_001.fastq.gz,N7_B003588_S55,s3://olgabot-maca/lung_cancer/sourmash_v4/N7_B003588_S55.signature,True,true,true,"21,27,33,51",1000
N8_B000419_S44,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B000419_S44/N8_B000419_S44_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B000419_S44/N8_B000419_S44_R2_001.fastq.gz,N8_B000419_S44,s3://olgabot-maca/lung_cancer/sourmash_v4/N8_B000419_S44.signature,True,true,true,"21,27,33,51",1000
N8_B000420_S92,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B000420_S92/N8_B000420_S92_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B000420_S92/N8_B000420_S92_R2_001.fastq.gz,N8_B000420_S92,s3://olgabot-maca/lung_cancer/sourmash_v4/N8_B000420_S92.signature,True,true,true,"21,27,33,51",1000
N8_B002073_S176,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B002073_S176/N8_B002073_S176_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B002073_S176/N8_B002073_S176_R2_001.fastq.gz,N8_B002073_S176,s3://olgabot-maca/lung_cancer/sourmash_v4/N8_B002073_S176.signature,True,true,true,"21,27,33,51",1000
N8_B002078_S212,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B002078_S212/N8_B002078_S212_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B002078_S212/N8_B002078_S212_R2_001.fastq.gz,N8_B002078_S212,s3://olgabot-maca/lung_cancer/sourmash_v4/N8_B002078_S212.signature,True,true,true,"21,27,33,51",1000
N8_B002095_S128,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B002095_S128/N8_B002095_S128_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B002095_S128/N8_B002095_S128_R2_001.fastq.gz,N8_B002095_S128,s3://olgabot-maca/lung_cancer/sourmash_v4/N8_B002095_S128.signature,True,true,true,"21,27,33,51",1000
N8_B002097_S260,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B002097_S260/N8_B002097_S260_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B002097_S260/N8_B002097_S260_R2_001.fastq.gz,N8_B002097_S260,s3://olgabot-maca/lung_cancer/sourmash_v4/N8_B002097_S260.signature,True,true,true,"21,27,33,51",1000
N8_B003125_S272,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B003125_S272/N8_B003125_S272_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B003125_S272/N8_B003125_S272_R2_001.fastq.gz,N8_B003125_S272,s3://olgabot-maca/lung_cancer/sourmash_v4/N8_B003125_S272.signature,True,true,true,"21,27,33,51",1000
N8_B003511_S224,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B003511_S224/N8_B003511_S224_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B003511_S224/N8_B003511_S224_R2_001.fastq.gz,N8_B003511_S224,s3://olgabot-maca/lung_cancer/sourmash_v4/N8_B003511_S224.signature,True,true,true,"21,27,33,51",1000
N8_B003527_S140,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B003527_S140/N8_B003527_S140_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B003527_S140/N8_B003527_S140_R2_001.fastq.gz,N8_B003527_S140,s3://olgabot-maca/lung_cancer/sourmash_v4/N8_B003527_S140.signature,True,true,true,"21,27,33,51",1000
N8_B003528_S20,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B003528_S20/N8_B003528_S20_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B003528_S20/N8_B003528_S20_R2_001.fastq.gz,N8_B003528_S20,s3://olgabot-maca/lung_cancer/sourmash_v4/N8_B003528_S20.signature,True,true,true,"21,27,33,51",1000
N8_B003570_S104,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B003570_S104/N8_B003570_S104_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B003570_S104/N8_B003570_S104_R2_001.fastq.gz,N8_B003570_S104,s3://olgabot-maca/lung_cancer/sourmash_v4/N8_B003570_S104.signature,True,true,true,"21,27,33,51",1000
N8_B003573_S188,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B003573_S188/N8_B003573_S188_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B003573_S188/N8_B003573_S188_R2_001.fastq.gz,N8_B003573_S188,s3://olgabot-maca/lung_cancer/sourmash_v4/N8_B003573_S188.signature,True,true,true,"21,27,33,51",1000
N8_B003586_S8,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B003586_S8/N8_B003586_S8_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B003586_S8/N8_B003586_S8_R2_001.fastq.gz,N8_B003586_S8,s3://olgabot-maca/lung_cancer/sourmash_v4/N8_B003586_S8.signature,True,true,true,"21,27,33,51",1000
N8_B003588_S56,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B003588_S56/N8_B003588_S56_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N8_B003588_S56/N8_B003588_S56_R2_001.fastq.gz,N8_B003588_S56,s3://olgabot-maca/lung_cancer/sourmash_v4/N8_B003588_S56.signature,True,true,true,"21,27,33,51",1000
N9_B000419_S45,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B000419_S45/N9_B000419_S45_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B000419_S45/N9_B000419_S45_R2_001.fastq.gz,N9_B000419_S45,s3://olgabot-maca/lung_cancer/sourmash_v4/N9_B000419_S45.signature,True,true,true,"21,27,33,51",1000
N9_B000420_S93,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B000420_S93/N9_B000420_S93_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B000420_S93/N9_B000420_S93_R2_001.fastq.gz,N9_B000420_S93,s3://olgabot-maca/lung_cancer/sourmash_v4/N9_B000420_S93.signature,True,true,true,"21,27,33,51",1000
N9_B002073_S177,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B002073_S177/N9_B002073_S177_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B002073_S177/N9_B002073_S177_R2_001.fastq.gz,N9_B002073_S177,s3://olgabot-maca/lung_cancer/sourmash_v4/N9_B002073_S177.signature,True,true,true,"21,27,33,51",1000
N9_B002078_S213,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B002078_S213/N9_B002078_S213_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B002078_S213/N9_B002078_S213_R2_001.fastq.gz,N9_B002078_S213,s3://olgabot-maca/lung_cancer/sourmash_v4/N9_B002078_S213.signature,True,true,true,"21,27,33,51",1000
N9_B002095_S129,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B002095_S129/N9_B002095_S129_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B002095_S129/N9_B002095_S129_R2_001.fastq.gz,N9_B002095_S129,s3://olgabot-maca/lung_cancer/sourmash_v4/N9_B002095_S129.signature,True,true,true,"21,27,33,51",1000
N9_B002097_S261,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B002097_S261/N9_B002097_S261_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B002097_S261/N9_B002097_S261_R2_001.fastq.gz,N9_B002097_S261,s3://olgabot-maca/lung_cancer/sourmash_v4/N9_B002097_S261.signature,True,true,true,"21,27,33,51",1000
N9_B003125_S273,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B003125_S273/N9_B003125_S273_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B003125_S273/N9_B003125_S273_R2_001.fastq.gz,N9_B003125_S273,s3://olgabot-maca/lung_cancer/sourmash_v4/N9_B003125_S273.signature,True,true,true,"21,27,33,51",1000
N9_B003511_S225,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B003511_S225/N9_B003511_S225_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B003511_S225/N9_B003511_S225_R2_001.fastq.gz,N9_B003511_S225,s3://olgabot-maca/lung_cancer/sourmash_v4/N9_B003511_S225.signature,True,true,true,"21,27,33,51",1000
N9_B003527_S141,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B003527_S141/N9_B003527_S141_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B003527_S141/N9_B003527_S141_R2_001.fastq.gz,N9_B003527_S141,s3://olgabot-maca/lung_cancer/sourmash_v4/N9_B003527_S141.signature,True,true,true,"21,27,33,51",1000
N9_B003528_S21,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B003528_S21/N9_B003528_S21_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B003528_S21/N9_B003528_S21_R2_001.fastq.gz,N9_B003528_S21,s3://olgabot-maca/lung_cancer/sourmash_v4/N9_B003528_S21.signature,True,true,true,"21,27,33,51",1000
N9_B003570_S105,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B003570_S105/N9_B003570_S105_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B003570_S105/N9_B003570_S105_R2_001.fastq.gz,N9_B003570_S105,s3://olgabot-maca/lung_cancer/sourmash_v4/N9_B003570_S105.signature,True,true,true,"21,27,33,51",1000
N9_B003573_S189,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B003573_S189/N9_B003573_S189_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B003573_S189/N9_B003573_S189_R2_001.fastq.gz,N9_B003573_S189,s3://olgabot-maca/lung_cancer/sourmash_v4/N9_B003573_S189.signature,True,true,true,"21,27,33,51",1000
N9_B003586_S9,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B003586_S9/N9_B003586_S9_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B003586_S9/N9_B003586_S9_R2_001.fastq.gz,N9_B003586_S9,s3://olgabot-maca/lung_cancer/sourmash_v4/N9_B003586_S9.signature,True,true,true,"21,27,33,51",1000
N9_B003588_S57,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B003588_S57/N9_B003588_S57_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/N9_B003588_S57/N9_B003588_S57_R2_001.fastq.gz,N9_B003588_S57,s3://olgabot-maca/lung_cancer/sourmash_v4/N9_B003588_S57.signature,True,true,true,"21,27,33,51",1000
O10_B000419_S70,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B000419_S70/O10_B000419_S70_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B000419_S70/O10_B000419_S70_R2_001.fastq.gz,O10_B000419_S70,s3://olgabot-maca/lung_cancer/sourmash_v4/O10_B000419_S70.signature,True,true,true,"21,27,33,51",1000
O10_B000420_S118,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B000420_S118/O10_B000420_S118_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B000420_S118/O10_B000420_S118_R2_001.fastq.gz,O10_B000420_S118,s3://olgabot-maca/lung_cancer/sourmash_v4/O10_B000420_S118.signature,True,true,true,"21,27,33,51",1000
O10_B002073_S202,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B002073_S202/O10_B002073_S202_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B002073_S202/O10_B002073_S202_R2_001.fastq.gz,O10_B002073_S202,s3://olgabot-maca/lung_cancer/sourmash_v4/O10_B002073_S202.signature,True,true,true,"21,27,33,51",1000
O10_B002078_S238,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B002078_S238/O10_B002078_S238_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B002078_S238/O10_B002078_S238_R2_001.fastq.gz,O10_B002078_S238,s3://olgabot-maca/lung_cancer/sourmash_v4/O10_B002078_S238.signature,True,true,true,"21,27,33,51",1000
O10_B002095_S154,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B002095_S154/O10_B002095_S154_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B002095_S154/O10_B002095_S154_R2_001.fastq.gz,O10_B002095_S154,s3://olgabot-maca/lung_cancer/sourmash_v4/O10_B002095_S154.signature,True,true,true,"21,27,33,51",1000
O10_B002097_S286,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B002097_S286/O10_B002097_S286_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B002097_S286/O10_B002097_S286_R2_001.fastq.gz,O10_B002097_S286,s3://olgabot-maca/lung_cancer/sourmash_v4/O10_B002097_S286.signature,True,true,true,"21,27,33,51",1000
O10_B003125_S298,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B003125_S298/O10_B003125_S298_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B003125_S298/O10_B003125_S298_R2_001.fastq.gz,O10_B003125_S298,s3://olgabot-maca/lung_cancer/sourmash_v4/O10_B003125_S298.signature,True,true,true,"21,27,33,51",1000
O10_B003511_S250,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B003511_S250/O10_B003511_S250_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B003511_S250/O10_B003511_S250_R2_001.fastq.gz,O10_B003511_S250,s3://olgabot-maca/lung_cancer/sourmash_v4/O10_B003511_S250.signature,True,true,true,"21,27,33,51",1000
O10_B003527_S166,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B003527_S166/O10_B003527_S166_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B003527_S166/O10_B003527_S166_R2_001.fastq.gz,O10_B003527_S166,s3://olgabot-maca/lung_cancer/sourmash_v4/O10_B003527_S166.signature,True,true,true,"21,27,33,51",1000
O10_B003528_S46,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B003528_S46/O10_B003528_S46_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B003528_S46/O10_B003528_S46_R2_001.fastq.gz,O10_B003528_S46,s3://olgabot-maca/lung_cancer/sourmash_v4/O10_B003528_S46.signature,True,true,true,"21,27,33,51",1000
O10_B003570_S130,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B003570_S130/O10_B003570_S130_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B003570_S130/O10_B003570_S130_R2_001.fastq.gz,O10_B003570_S130,s3://olgabot-maca/lung_cancer/sourmash_v4/O10_B003570_S130.signature,True,true,true,"21,27,33,51",1000
O10_B003573_S214,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B003573_S214/O10_B003573_S214_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B003573_S214/O10_B003573_S214_R2_001.fastq.gz,O10_B003573_S214,s3://olgabot-maca/lung_cancer/sourmash_v4/O10_B003573_S214.signature,True,true,true,"21,27,33,51",1000
O10_B003586_S34,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B003586_S34/O10_B003586_S34_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/O10_B003586_S34/O10_B003586_S34_R2_001.fastq.gz,O10_B003586_S34,s3://olgabot-maca/lung_cancer/sourmash_v4/O10_B003586_S34.signature,True,true,true,"21,27,33,51",1000
