,ignore_abundance,signature,id,sequence_to_compare,ksize,database,database_name,output
8036,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J19_B003588_S271.signature,J19_B003588_S271_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J19_B003588_S271_ignore-abundance=False.csv
8037,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J1_B000419_S241.signature,J1_B000419_S241_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J1_B000419_S241_ignore-abundance=False.csv
8038,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J1_B000420_S289.signature,J1_B000420_S289_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J1_B000420_S289_ignore-abundance=False.csv
8039,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J1_B002073_S73.signature,J1_B002073_S73_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J1_B002073_S73_ignore-abundance=False.csv
8040,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J1_B002078_S109.signature,J1_B002078_S109_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J1_B002078_S109_ignore-abundance=False.csv
8041,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J1_B002095_S25.signature,J1_B002095_S25_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J1_B002095_S25_ignore-abundance=False.csv
8042,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J1_B002097_S157.signature,J1_B002097_S157_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J1_B002097_S157_ignore-abundance=False.csv
8043,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J1_B003125_S169.signature,J1_B003125_S169_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J1_B003125_S169_ignore-abundance=False.csv
8044,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J1_B003511_S121.signature,J1_B003511_S121_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J1_B003511_S121_ignore-abundance=False.csv
8045,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J1_B003527_S37.signature,J1_B003527_S37_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J1_B003527_S37_ignore-abundance=False.csv
8046,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J1_B003528_S217.signature,J1_B003528_S217_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J1_B003528_S217_ignore-abundance=False.csv
8047,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J1_B003570_S1.signature,J1_B003570_S1_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J1_B003570_S1_ignore-abundance=False.csv
8048,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J1_B003573_S85.signature,J1_B003573_S85_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J1_B003573_S85_ignore-abundance=False.csv
8049,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J1_B003586_S205.signature,J1_B003586_S205_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J1_B003586_S205_ignore-abundance=False.csv
8050,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J1_B003588_S253.signature,J1_B003588_S253_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J1_B003588_S253_ignore-abundance=False.csv
8051,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J20_B000419_S260.signature,J20_B000419_S260_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J20_B000419_S260_ignore-abundance=False.csv
8052,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J20_B000420_S8.signature,J20_B000420_S8_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J20_B000420_S8_ignore-abundance=False.csv
8053,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J20_B002073_S92.signature,J20_B002073_S92_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J20_B002073_S92_ignore-abundance=False.csv
8054,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J20_B002078_S128.signature,J20_B002078_S128_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J20_B002078_S128_ignore-abundance=False.csv
8055,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J20_B002095_S44.signature,J20_B002095_S44_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J20_B002095_S44_ignore-abundance=False.csv
8056,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J20_B002097_S176.signature,J20_B002097_S176_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J20_B002097_S176_ignore-abundance=False.csv
8057,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J20_B003125_S188.signature,J20_B003125_S188_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J20_B003125_S188_ignore-abundance=False.csv
8058,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J20_B003511_S140.signature,J20_B003511_S140_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J20_B003511_S140_ignore-abundance=False.csv
8059,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J20_B003527_S56.signature,J20_B003527_S56_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J20_B003527_S56_ignore-abundance=False.csv
8060,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J20_B003528_S236.signature,J20_B003528_S236_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J20_B003528_S236_ignore-abundance=False.csv
8061,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J20_B003570_S20.signature,J20_B003570_S20_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J20_B003570_S20_ignore-abundance=False.csv
8062,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J20_B003573_S104.signature,J20_B003573_S104_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J20_B003573_S104_ignore-abundance=False.csv
8063,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J20_B003586_S224.signature,J20_B003586_S224_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J20_B003586_S224_ignore-abundance=False.csv
8064,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J20_B003588_S272.signature,J20_B003588_S272_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J20_B003588_S272_ignore-abundance=False.csv
8065,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J21_B000419_S261.signature,J21_B000419_S261_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J21_B000419_S261_ignore-abundance=False.csv
8066,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J21_B000420_S9.signature,J21_B000420_S9_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J21_B000420_S9_ignore-abundance=False.csv
8067,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J21_B002073_S93.signature,J21_B002073_S93_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J21_B002073_S93_ignore-abundance=False.csv
8068,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J21_B002078_S129.signature,J21_B002078_S129_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J21_B002078_S129_ignore-abundance=False.csv
8069,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J21_B002095_S45.signature,J21_B002095_S45_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J21_B002095_S45_ignore-abundance=False.csv
8070,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J21_B002097_S177.signature,J21_B002097_S177_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J21_B002097_S177_ignore-abundance=False.csv
8071,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J21_B003125_S189.signature,J21_B003125_S189_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J21_B003125_S189_ignore-abundance=False.csv
8072,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J21_B003511_S141.signature,J21_B003511_S141_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J21_B003511_S141_ignore-abundance=False.csv
8073,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J21_B003527_S57.signature,J21_B003527_S57_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J21_B003527_S57_ignore-abundance=False.csv
8074,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J21_B003528_S237.signature,J21_B003528_S237_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J21_B003528_S237_ignore-abundance=False.csv
8075,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J21_B003570_S21.signature,J21_B003570_S21_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J21_B003570_S21_ignore-abundance=False.csv
8076,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J21_B003573_S105.signature,J21_B003573_S105_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J21_B003573_S105_ignore-abundance=False.csv
8077,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J21_B003586_S225.signature,J21_B003586_S225_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J21_B003586_S225_ignore-abundance=False.csv
8078,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J21_B003588_S273.signature,J21_B003588_S273_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J21_B003588_S273_ignore-abundance=False.csv
8079,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J22_B000419_S262.signature,J22_B000419_S262_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J22_B000419_S262_ignore-abundance=False.csv
8080,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J22_B000420_S10.signature,J22_B000420_S10_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J22_B000420_S10_ignore-abundance=False.csv
8081,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J22_B002073_S94.signature,J22_B002073_S94_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J22_B002073_S94_ignore-abundance=False.csv
8082,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J22_B002078_S130.signature,J22_B002078_S130_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J22_B002078_S130_ignore-abundance=False.csv
8083,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J22_B002095_S46.signature,J22_B002095_S46_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J22_B002095_S46_ignore-abundance=False.csv
8084,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J22_B002097_S178.signature,J22_B002097_S178_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J22_B002097_S178_ignore-abundance=False.csv
8085,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J22_B003125_S190.signature,J22_B003125_S190_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J22_B003125_S190_ignore-abundance=False.csv
8086,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J22_B003511_S142.signature,J22_B003511_S142_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J22_B003511_S142_ignore-abundance=False.csv
8087,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J22_B003527_S58.signature,J22_B003527_S58_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J22_B003527_S58_ignore-abundance=False.csv
8088,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J22_B003528_S238.signature,J22_B003528_S238_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J22_B003528_S238_ignore-abundance=False.csv
8089,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J22_B003570_S22.signature,J22_B003570_S22_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J22_B003570_S22_ignore-abundance=False.csv
8090,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J22_B003573_S106.signature,J22_B003573_S106_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J22_B003573_S106_ignore-abundance=False.csv
8091,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J22_B003586_S226.signature,J22_B003586_S226_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J22_B003586_S226_ignore-abundance=False.csv
8092,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J22_B003588_S274.signature,J22_B003588_S274_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J22_B003588_S274_ignore-abundance=False.csv
8093,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J23_B000419_S263.signature,J23_B000419_S263_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J23_B000419_S263_ignore-abundance=False.csv
8094,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J23_B002078_S131.signature,J23_B002078_S131_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J23_B002078_S131_ignore-abundance=False.csv
8095,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J23_B002095_S47.signature,J23_B002095_S47_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J23_B002095_S47_ignore-abundance=False.csv
8096,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J23_B002097_S179.signature,J23_B002097_S179_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J23_B002097_S179_ignore-abundance=False.csv
8097,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J23_B003125_S191.signature,J23_B003125_S191_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J23_B003125_S191_ignore-abundance=False.csv
8098,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J23_B003511_S143.signature,J23_B003511_S143_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J23_B003511_S143_ignore-abundance=False.csv
8099,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J23_B003527_S59.signature,J23_B003527_S59_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J23_B003527_S59_ignore-abundance=False.csv
8100,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J23_B003573_S107.signature,J23_B003573_S107_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J23_B003573_S107_ignore-abundance=False.csv
8101,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J23_B003586_S227.signature,J23_B003586_S227_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J23_B003586_S227_ignore-abundance=False.csv
8102,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J23_B003588_S275.signature,J23_B003588_S275_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J23_B003588_S275_ignore-abundance=False.csv
8103,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J2_B000419_S242.signature,J2_B000419_S242_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J2_B000419_S242_ignore-abundance=False.csv
8104,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J2_B000420_S290.signature,J2_B000420_S290_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J2_B000420_S290_ignore-abundance=False.csv
8105,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J2_B002073_S74.signature,J2_B002073_S74_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J2_B002073_S74_ignore-abundance=False.csv
8106,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J2_B002078_S110.signature,J2_B002078_S110_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J2_B002078_S110_ignore-abundance=False.csv
8107,False,s3://olgabot-maca/lung_cancer/sourmash_v4/J2_B002095_S26.signature,J2_B002095_S26_ignore-abundance=False,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/J2_B002095_S26_ignore-abundance=False.csv
